objectid,gdb_geomattr_data,shape,nome_if,satatus,data_inicio,data_fim,bioma,uf,municipio,dominio,globalid,data_primeiro,created_user,created_date,last_edited_user,last_edited_date,operacao,nivel,tipo_area,regiao,responsavel,local,obs,x,y,amazonia_legal,bioma_ibge,regiao_ibge,uf_ibge,municipio_ibge
643,,01010000A0110F000064EE5A3AADE057C1404772F946BA3CC10000000000000000,MT015 - SESC Pantanal,extinto,2024-08-02 00:00:00,2024-11-25 00:00:00,pantanal,MT,Barão do Melgaço,part,{D569EFFD-8389-4389-9D7B-5788C1DFA5D7},2024-08-04 00:00:00,bruno.blanco,2024-08-05 15:04:07,dmitri.lechner,2024-12-09 15:31:40,pantanal_norte,3,ucf,centro,icmbio,Sesc Pantanal,Criar operação SESC Pantanal,"056° 13' 44.31"" W","16° 40' 19.75"" S",AM_Legal,Pantanal,Centro-oeste,MT,Barão de Melgaço
565,,01010000A0110F00006E348097213154C1602BF697401325C10000000000000000,TO027_Apinaye,extinto,2024-07-29 00:00:00,2024-07-05 00:00:00,cerrado,TO,Tocantinópolis,federal,{786DD54E-6480-4419-B8EF-BBBD2F269F4A},2024-07-29 00:00:00,pedro.pires,2024-07-30 17:45:08,pedro.pires,2024-10-03 22:43:43,brasil,,ti,Norte,prevfogo,TI Apinayé,,"047° 32' 58.34"" W","06° 11' 29.8"" S",AM_Legal,Cerrado,Norte,TO,Tocantinópolis
632,,01010000A0110F0000448B6C23E48054C170006FB1A41E30C10000000000000000,TO040_Xerente,extinto,2024-08-01 00:00:00,2024-08-19 00:00:00,cerrado,TO,Tocantínia,federal,{8B3E487C-B27B-4B7E-AEBC-F13DF14D6DC7},,dmitri.lechner,2024-08-04 20:16:05,quaresma,2024-10-29 20:30:16,brasil,,ti,Norte,prevfogo,TI Xerente,,"048° 16' 59.63"" W","09° 26' 48.81"" S",AM_Legal,Cerrado,Norte,TO,Tocantínia
71296,,01010000A0110F0000C03923EEE0B156C130BB273F223F36C10000000000000000,MT117 - Kurizevo,extinto,2024-08-18 00:00:00,2024-08-18 00:00:00,,MT,,federal,{DB015572-B62D-4DFA-934F-2EB9D288405A},2024-08-18 00:00:00,leandro.bruno,2024-10-02 13:44:42,jade.oliveira,2024-10-07 14:10:49,xingu,3,ti,centro,prevfogo,,,-12.984436608426615,-53.44361242114575,AM_Legal,Amazônia,Centro-oeste,MT,Gaúcha do Norte
633,,01010000A0110F0000C286A75F556B54C1806132B5E12C30C10000000000000000,TO041_Xerente,extinto,2024-08-01 00:00:00,2024-08-19 00:00:00,cerrado,TO,Tocantínia,federal,{A21B100C-DFD3-4685-9C9D-63B657597223},2024-08-03 00:00:00,dmitri.lechner,2024-08-04 20:19:25,pedro.pires,2024-10-03 22:43:43,brasil,1,ti,Norte,prevfogo,TI Xerente,,"048° 05' 5.73"" W","09° 28' 45.09"" S",AM_Legal,Cerrado,Norte,TO,Tocantínia
652,,01010000A0110F000068226C9C847754C1002B87264C6D30C10000000000000000,TO042_Xerente,extinto,2024-08-02 00:00:00,2024-08-04 00:00:00,cerrado,TO,Tocantínia,federal,{8B4745F1-77FE-436E-A062-923CAD51ED35},,leandro.bruno,2024-08-06 16:59:02,pedro.pires,2024-10-03 22:43:43,brasil,1,ti,Norte,prevfogo,TI Xerente,,"048° 11' 49.23"" W","09° 37' 30.98"" S",AM_Legal,Cerrado,Norte,TO,Tocantínia
52101,,01010000A0110F000072F90FA5FFCE52C11093A9124B1831C10000000000000000,PI009,extinto,2024-09-20 03:00:00,2024-09-20 03:00:00,cerrado,PI,Curimatá,part,{B9EA4BD9-8397-4DA2-8611-B5B151534A6C},2024-09-20 03:00:00,pedro.pires,2024-09-21 18:48:14,dmitri.lechner,2024-10-08 14:00:38,brasil,1,privado,,,,,"068° 29' 14.13"" W","09° 31' 58.1"" S",,Caatinga,Nordeste,PI,Curimatá
55294,,01010000A0110F00004E40137968005DC1007A366BBEDF2FC10000000000000000,AC124,extinto,2024-09-21 00:00:00,2024-09-22 00:00:00,amazoni,AC,Bujari,estadual,{1A462846-2F06-4BF5-9952-260056A7F791},,luiz.guilherme.gomes,2024-09-24 13:58:43,luiz.guilherme.gomes,2024-11-04 20:42:27,brasil,1,uce,norte,prevfogo,FLORESTA ESTADUAL DO ANTIMARY,,"062° 51' 32.15"" W","08° 18' 56.27"" S",AM_Legal,Amazônia,Norte,AC,Bujari
690,,01010000A0110F000074B5155F497A54C1E0361AB0C42130C10000000000000000,TO075_Xerente,extinto,2024-08-08 00:00:00,2024-08-19 00:00:00,cerrado,TO,Tocantínia,federal,{ABA854BD-0315-40A5-AE05-69251B96C4FB},,luiz.guilherme.gomes,2024-08-10 19:07:46,pedro.pires,2024-10-03 22:43:43,brasil,1,ti,norte,prevfogo,TI Xerente/Funil,,"048° 13' 20.91"" W","09° 27' 14.33"" S",AM_Legal,Cerrado,Norte,TO,Tocantínia
691,,01010000A0110F00008C28ED55C78954C180E92671BD1730C10000000000000000,TO074_Xerente,extinto,2024-08-08 00:00:00,2024-08-19 00:00:00,cerrado,TO,Tocantínia,federal,{8BE788A9-149F-40B5-985F-B1B84D8864DF},,luiz.guilherme.gomes,2024-08-10 19:15:22,pedro.pires,2024-10-03 22:43:43,brasil,1,ti,norte,prevfogo,TI Xerente/Funil,,"048° 21' 53.94"" W","09° 25' 52.44"" S",AM_Legal,Cerrado,Norte,TO,Tocantínia
693,,01010000A0110F000042F163746C8554C14092CB2F923530C10000000000000000,TO076_Xerente,extinto,2024-08-09 00:00:00,2024-08-19 00:00:00,cerrado,TO,Tocantínia,federal,{7A4A3826-262A-4A13-AF44-83F525B87A65},,luiz.guilherme.gomes,2024-08-10 19:17:25,pedro.pires,2024-10-03 22:43:43,brasil,1,ti,norte,prevfogo,TI Xerente/Funil,,"048° 19' 29.72"" W","09° 29' 56.04"" S",AM_Legal,Cerrado,Norte,TO,Tocantínia
130095,,01010000A0110F0000A2B43760DDBB53C100917E3B560D21C10000000000000000,MA037,extinto,2024-11-04 00:00:00,2024-11-20 00:00:00,,,,federal,{0DDEFE85-FB67-4CD0-A61C-5ABFBD70CF0A},2024-11-07 00:00:00,luiz.guilherme.gomes,2024-11-08 14:53:44,luiz.guilherme.gomes,2024-11-21 15:49:27,grajau,2,ti,,prevfogo,Arariboia,,-5.013046204499261,-46.47083333333334,AM_Legal,Amazônia,Nordeste,MA,Amarante do Maranhão
732,,01010000A0110F0000C2172687A87A54C1207502AA940830C10000000000000000,TO086_Xerente,extinto,2024-08-10 00:00:00,2024-08-19 00:00:00,cerrado,TO,Tocantínia,federal,{0BB9FED3-46EC-49ED-987A-329707931544},2024-08-11 00:00:00,leandro.bruno,2024-08-13 12:12:48,pedro.pires,2024-10-03 22:43:43,brasil,1,ti,norte,prevfogo,TI Xerente,,"048° 13' 33.22"" W","09° 23' 48.62"" S",AM_Legal,Cerrado,Norte,TO,Tocantínia
733,,01010000A0110F0000E4141DAD316354C100341116285C30C10000000000000000,TO087_Xerente,extinto,2024-08-12 00:00:00,2024-08-19 00:00:00,cerrado,TO,Tocantínia,federal,{C7224864-75AA-49CF-854B-438082567C91},,leandro.bruno,2024-08-13 12:19:36,pedro.pires,2024-10-03 22:43:43,brasil,1,ti,norte,prevfogo,TI Xerente,,"048° 00' 36.19"" W","09° 35' 11.07"" S",AM_Legal,Cerrado,Norte,TO,Tocantínia
4503,,01010000A0110F000062C3D3C340275DC180F4DBC747C932C10000000000000000,AC036_Nazaré,extinto,2024-08-23 00:00:00,2024-08-24 00:00:00,amazoni,AC,Epitaciolândia,part,{4ABCE235-8446-4D86-A886-5FE3F512C35A},,luiz.guilherme.gomes,2024-08-26 17:30:15,pedro.pires,2024-10-03 22:43:43,brasil,,privado,norte,prevfogo,COLÔNIA NOSSA SENHORA DE NAZARE,,"068° 39' 9.31"" W","10° 59' 30.44"" S",AM_Legal,Amazônia,Norte,AC,Epitaciolândia
71697,,01010000A0110F00006210582DB3A756C1C0A8A49E09C434C10000000000000000,MT120 - IF Hiulaya,extinto,2024-09-21 00:00:00,2024-09-23 00:00:00,,MT,,federal,{1F563A12-ECB1-4210-AABE-3E33E3F884E9},2024-09-21 00:00:00,leandro.bruno,2024-10-02 14:05:05,jade.oliveira,2024-10-07 14:10:49,xingu,3,ti,centro,prevfogo,,,-12.13350241504786,-53.34998090795952,AM_Legal,Amazônia,Centro-oeste,MT,Gaúcha do Norte
769,,01010000A0110F000010C7BA7C8CE45DC180B5153BB88C2CC10000000000000000,AC006 - Ramal_da_Consulta,extinto,2024-08-12 00:00:00,2024-08-13 00:00:00,amazoni,AC,Feijó,,{B537666B-6660-4632-B25F-154A3CBE5244},2024-08-13 00:00:00,jade.oliveira,2024-08-14 20:00:57,bruno.blanco,2024-10-25 11:42:43,brasil,1,,norte,prevfogo,,,"070° 23' 37.94"" W","08° 22' 26.08"" S",AM_Legal,Amazônia,Norte,AC,Feijó
4492,,01010000A0110F0000F0A7C683D7395DC100A3929AEDB032C10000000000000000,AC035,extinto,2024-08-02 00:00:00,2024-08-26 00:00:00,amazoni,AC,Brasiléia,federal,{A475D80F-0450-4F36-AC82-1BA1AF1A2B2F},2024-08-02 00:00:00,luiz.guilherme.gomes,2024-08-26 16:30:11,bruno.blanco,2024-10-25 14:19:08,brasil,1,pa,norte,prevfogo,PAD Quixadá,,"068° 49' 24.89"" W","10° 56' 12.52"" S",AM_Legal,Amazônia,Norte,AC,Brasiléia
129295,,01010000A0110F0000AE25E45FEEDE5AC100780B54846635C10000000000000000,Incêndio do Guaporé,extinto,2024-10-12 00:00:00,2024-11-12 00:00:00,,,,,{B4B4823F-210E-4658-8ACC-384B5A287BE2},2024-10-12 00:00:00,leticia.couto,2024-11-06 17:30:42,luiz.guilherme.gomes,2024-11-12 19:43:21,brasil,1,,,icmbio,,,-12.498554123591068,-63.277557668647354,AM_Legal,Amazônia,Norte,RO,São Francisco do Guaporé
71699,,01010000A0110F0000A0ABAD3001B056C18058A8A550CF34C10000000000000000,MT122 Ipavu02,extinto,2024-08-27 00:00:00,2024-08-28 00:00:00,,MT,,federal,{4E2F0D72-FA24-4627-95B4-AC458C17D906},2024-08-27 00:00:00,leandro.bruno,2024-10-02 14:11:12,jade.oliveira,2024-10-07 14:10:49,xingu,3,ti,centro,prevfogo,,,-12.158856450940913,-53.42637410789184,AM_Legal,Amazônia,Centro-oeste,MT,Gaúcha do Norte
82095,,01010000A0110F00006891ED2C8F8D52C1E0D781E3523937C10000000000000000,BA032_PROX_RESERVA_OESTE,extinto,2024-10-05 00:00:00,2024-11-12 00:00:00,,,,part,{2225A27A-F82A-43EC-B24E-C0020FE49A9D},2024-10-05 00:00:00,quaresma,2024-10-07 13:09:21,luiz.guilherme.gomes,2024-11-12 17:41:27,brasil,1,privado,,prevfogo,vicinal do boeiro agrovila 10 próximo a reserva oeste,,-13.544443142740224,-43.69000134110431,,Caatinga,Nordeste,BA,Serra do Ramalho
130097,,01010000A0110F0000263108D8AA5953C1003D9B359C5C24C10000000000000000,MA039,extinto,2024-11-06 00:00:00,2024-11-20 00:00:00,,,,federal,{4C5804EF-2B77-4C22-82FF-F3DB0097B05D},2024-11-07 00:00:00,luiz.guilherme.gomes,2024-11-08 14:58:24,luiz.guilherme.gomes,2024-11-21 16:49:42,grajau,2,ti,,prevfogo,Porquinhos,,-5.9827844476917225,-45.56754023313503,AM_Legal,Cerrado,Nordeste,MA,Grajaú
73295,,01010000A0110F0000F2B050CF6CF657C1E002090ADF9F3DC10000000000000000,MT126 - Encontro das Águas,extinto,2024-09-24 01:00:00,2024-10-29 00:00:00,pantanal,MT,Barão de Melgaço,part,{B5742674-9EF0-40AB-B74B-B1CFAFAC974B},2024-09-24 01:00:00,bruno.blanco,2024-10-02 15:23:09,bruno.blanco,2024-10-29 19:26:24,pantanal_norte,2,privado,centro,cmb,Fazenda Santo Antônio do Alaska,,-17.177277988710877,-56.42903317735304,AM_Legal,Pantanal,Centro-oeste,MT,Barão de Melgaço
749,,01010000A0110F00004CC80715157F54C140BD5206724C30C10000000000000000,TO093_Xerente,extinto,2024-08-13 00:00:00,2024-08-19 00:00:00,cerrado,TO,Tocantínia,federal,{B08650E7-98E6-4DD9-BFDD-B4BBEE1F2D44},,leandro.bruno,2024-08-14 12:09:53,pedro.pires,2024-10-03 22:43:43,brasil,,ti,norte,prevfogo,TI Xerente,,"048° 15' 59.73"" W","09° 33' 2.8"" S",AM_Legal,Cerrado,Norte,TO,Tocantínia
15712,,01010000A0110F00009C33A248D49F52C180832FEC37E43EC10000000000000000,Incêndio Parna das Sempre-vivas,extinto,2024-08-13 03:00:00,2024-08-14 03:00:00,cerrado,MG,,federal,{B1D8BB77-D8C4-4016-9C85-613DCB4E95B6},,leticia.couto,2024-09-02 17:57:37,pedro.pires,2024-10-03 22:43:43,brasil,,ucf,,,,,"043° 48' 23.94"" W","17° 44' 55.38"" S",,Cerrado,Sudeste,MG,Buenópolis
77296,,01010000A0110F00003A014DF8F5015EC1C054C128DEC32BC10000000000000000,AC140_Ramal_Abacate,extinto,2024-10-03 00:00:00,2024-10-29 00:00:00,,,,federal,{D2875DD1-DC12-43E9-B126-BEABB9E2A84E},2024-10-03 00:00:00,quaresma,2024-10-04 18:21:36,jade.oliveira,2024-10-29 17:46:01,brasil,1,pa,,prevfogo,Ramal do Abacate,,-8.145359752261852,-70.66442564219606,AM_Legal,Amazônia,Norte,AC,Tarauacá
869,,01010000A0110F00003CDF4FA5618054C14092CB4F7F3530C10000000000000000,TO051_Xerente,extinto,2024-08-03 00:00:00,2024-08-19 00:00:00,cerrado,TO,Tocantínia,federal,{9B2795C8-969F-4A8B-B727-99E6A21218A7},,leandro.bruno,2024-08-07 13:36:13,pedro.pires,2024-10-03 22:43:43,brasil,1,ti,Norte,prevfogo,TI Xerente,,"048° 16' 42.75"" W","09° 29' 55.44"" S",AM_Legal,Cerrado,Norte,TO,Tocantínia
77297,,01010000A0110F000024B9FCB7A67C52C120A7E8E8FD2F37C10000000000000000,BA030_Vicinal tanque de fora,extinto,2024-10-04 00:00:00,2024-10-04 00:00:00,,,,part,{1F109DF3-CFAD-4C29-9A16-A6616984451C},2024-10-04 00:00:00,dmitri.lechner,2024-10-04 18:40:05,luiz.guilherme.gomes,2024-11-12 17:16:05,brasil,1,privado,,prevfogo,Vicinal tanque de fora /Serra do Ramalho,,-13.523578515193867,-43.53446858432569,,Caatinga,Nordeste,BA,Serra do Ramalho
8492,,01010000A0110F00003AB4C8660F3A5DC160D5E7AA8DBA32C10000000000000000,AC040,extinto,2024-08-26 00:00:00,2024-08-27 00:00:00,amazoni,AC,Brasiléia,federal,{0A0E019A-AC69-4088-853A-B15A1BE86B4F},2024-08-26 00:00:00,luiz.guilherme.gomes,2024-08-28 14:13:43,bruno.blanco,2024-10-25 14:17:51,brasil,1,pa,norte,prevfogo,PAD QUIXADÁ,,"045° 45' 39.41"" W","14° 18' 36.89"" S",AM_Legal,Amazônia,Norte,AC,Brasiléia
11293,,01010000A0110F0000ECC0390FE74C5DC1C0B12E2E234432C10000000000000000,Incêndio Resex Chico Mendes,extinto,2024-07-16 03:00:00,2024-07-17 03:00:00,amazoni,AC,,federal,{46AAEFE3-061C-46FA-9242-986C449B3CF7},2024-07-16 03:00:00,leticia.couto,2024-08-29 13:15:40,pedro.pires,2024-10-03 22:43:43,brasil,1,,,,,,"053° 56' 11.51"" W","23° 38' 47.22"" S",AM_Legal,Amazônia,Norte,AC,Brasiléia
130098,,01010000A0110F00001A2FDD9C4BBA53C140C1A8644CF919C10000000000000000,MA040,extinto,2024-11-07 00:00:00,2024-11-20 00:00:00,,,,federal,{12B660B2-906D-4D2B-9FEC-497A9DD990D1},2024-11-08 00:00:00,luiz.guilherme.gomes,2024-11-08 15:03:18,luiz.guilherme.gomes,2024-11-21 16:18:12,grajau,2,ti,,prevfogo,Caru,,-3.819993309957956,-46.456396935515926,AM_Legal,Amazônia,Nordeste,MA,Bom Jardim
882,,01010000A0110F0000907EFB72257E54C1A0081B1E70F02FC10000000000000000,TO057_Apinaye,extinto,2024-08-06 00:00:00,2024-08-19 00:00:00,cerrado,TO,Tocantínia,federal,{E17431B0-C849-4799-9848-B5DC4B9DC8CB},,leandro.bruno,2024-08-07 14:17:34,pedro.pires,2024-10-03 22:43:43,brasil,1,ti,Norte,prevfogo,TI Xerente,,"048° 15' 28.73"" W","09° 21' 34.98"" S",AM_Legal,Cerrado,Norte,TO,Tocantínia
883,,01010000A0110F000068006F7D168854C1F097DD23371030C10000000000000000,TO058_Xerente,extinto,2024-08-06 00:00:00,2024-08-19 00:00:00,cerrado,TO,Tocantínia,federal,{2F29B97E-25AE-4011-8D47-B5B5E2BB8604},,leandro.bruno,2024-08-07 14:20:44,dmitri.lechner,2024-10-08 14:00:38,brasil,1,ti,Norte,prevfogo,TI Xerente,,"048° 20' 57.95"" W","09° 24' 50.98"" S",AM_Legal,Cerrado,Norte,TO,Tocantínia
15715,,01010000A0110F00002A3A92F312A152C1B0FA5CCD72BD3EC10000000000000000,Incêndio Parna das Sempre-Vivas,extinto,2024-07-15 03:00:00,2024-07-15 03:00:00,cerrado,MG,,federal,{A938818B-BBA4-4269-8A61-761A84705801},,leticia.couto,2024-09-02 18:06:53,pedro.pires,2024-10-03 22:43:43,brasil,,,,,,,"047° 39' 18.94"" W","08° 30' 20.92"" S",,Cerrado,Sudeste,MG,Buenópolis
25692,,01010000A0110F0000B6A67933006056C1A0BB96E0B5BD3FC10000000000000000,Incêndio entorno Parna das Emas,extinto,2024-08-06 03:00:00,2024-08-06 03:00:00,cerrado,GO,,federal,{5EAC41F9-0FA5-4991-8DC3-6B83C067CC6C},,leticia.couto,2024-09-05 18:22:54,pedro.pires,2024-10-07 18:23:03,brasil,,,,,,,"046° 07' 44.09"" W","10° 46' 10.83"" S",,Cerrado,Centro-oeste,GO,Chapadão do Céu
815,,01010000A0110F0000F4FDD4A43C3654C140401381AA6724C10000000000000000,TO098_Apinaye,extinto,2024-08-17 00:00:00,2024-09-30 00:00:00,cerrado,TO,"Maurilândia do Tocantins
",federal,{A6A01AA3-3A79-4603-9024-09F2CE9EF2D4},,leandro.bruno,2024-08-19 16:34:29,quaresma,2024-10-29 20:30:16,brasil,,ti,norte,prevfogo,TI Apinayé,,"047° 35' 47.41"" W","05° 59' 43.54"" S",AM_Legal,Cerrado,Norte,TO,Maurilândia do Tocantins
77295,,01010000A0110F0000B29DEF6F203B5DC140401321BC9A2FC10000000000000000,AC139_LINHA_SECA,extinto,2024-10-01 00:00:00,2024-10-25 00:00:00,,,,federal,{98571833-72A8-41FF-B620-649BA7D2912D},2024-10-03 00:00:00,quaresma,2024-10-04 18:13:47,bruno.blanco,2024-10-25 18:04:43,brasil,1,pa,,prevfogo,PAF PROVIDÊNCIA SOCIAL,,-9.262469363901536,-68.83540065112432,AM_Legal,Amazônia,Norte,AC,Sena Madureira
130100,,01010000A0110F000086EB51687E9B53C1C054C1A8ECCD15C10000000000000000,MA042,extinto,2024-11-03 00:00:00,2024-11-27 00:00:00,,,,federal,{17EB35B2-D066-48CE-9FE6-5936D8A81F0B},2024-11-07 00:00:00,luiz.guilherme.gomes,2024-11-08 16:23:46,luiz.guilherme.gomes,2024-11-27 17:35:13,grajau,2,ti,,prevfogo,Alto Turiaçu,,-3.2074933054710457,-46.17306091997357,AM_Legal,Amazônia,Nordeste,MA,Zé Doca
130102,,01010000A0110F0000D4BCE320289A53C100F46C16F0D111C10000000000000000,MA044,extinto,2024-11-07 00:00:00,2024-12-11 00:00:00,,,,federal,{EFE22F00-56BE-4F2A-8FE7-3A10B649F38C},,luiz.guilherme.gomes,2024-11-08 16:25:56,luiz.guilherme.gomes,2024-12-12 12:25:28,grajau,2,ti,,prevfogo,Alto Turiaçu,,-2.621644284541164,-46.15789579497411,AM_Legal,Amazônia,Nordeste,MA,Centro do Guilherme
130099,,01010000A0110F00009EEFA772E3D753C1803177ADDA4D21C10000000000000000,MA041,extinto,2024-11-06 00:00:00,2024-11-12 00:00:00,,,,federal,{49722F48-C55C-4B39-9BD8-EF0E12294A81},2024-11-07 00:00:00,luiz.guilherme.gomes,2024-11-08 15:13:18,luiz.guilherme.gomes,2024-11-12 15:22:09,grajau,2,ti,,prevfogo,Araribóia,,-5.086943109398982,-46.728616475529144,AM_Legal,Amazônia,Nordeste,MA,Amarante do Maranhão
687,,01010000A0110F0000840D4FF7F8AB56C1008195E3CCBD2DC10000000000000000,PA012_Norte_de_Kubenkokre,extinto,2024-07-28 00:00:00,2024-11-12 00:00:00,amazoni,PA,Altamira,federal,{1139CDF7-633E-48A2-BF0B-1B798A26502E},2024-08-09 03:00:00,dmitri.lechner,2024-08-10 16:21:30,luiz.guilherme.gomes,2024-11-12 15:36:01,menkragnotire,2,ti,norte,prevfogo,ALDEIA KUBENKROKE,,"053° 23' 21.42"" W","08° 43' 14.92"" S",AM_Legal,Amazônia,Norte,PA,Altamira
77695,,01010000A0110F00008AB0E1F57B7F5DC1E061A1261D6332C10000000000000000,AC141_Santa_Quiteria,extinto,2024-10-03 00:00:00,2024-10-30 00:00:00,,,,federal,{4429CA91-0719-498F-919C-28FC72326E3C},2024-10-03 00:00:00,quaresma,2024-10-04 18:31:26,jade.oliveira,2024-10-30 11:08:21,brasil,1,pa,,prevfogo,,,-10.761059729480731,-69.46420421759278,AM_Legal,Amazônia,Norte,AC,Assis Brasil
130101,,01010000A0110F000060764F42BC8153C140FE433A062615C10000000000000000,MA043,extinto,2024-11-02 00:00:00,,,,,,{9F39BD4A-009E-4026-8FA6-0E876CD5CC06},2024-11-05 00:00:00,luiz.guilherme.gomes,2024-11-08 16:24:42,EDITOR02,2025-03-27 12:42:47,grajau,2,,,prevfogo,Alto Turiaçu,,-3.1111105882906833,-45.93611594583167,AM_Legal,Amazônia,Nordeste,MA,Zé Doca
26,,01010000A0110F0000E6D0222F637758C1605452F7506D40C10000000000000000,MS026 - Margem do Rio Paraguai,extinto,2024-06-21 00:00:00,2024-07-17 00:00:00,pantanal,MS,Corumbá,part,{6C7CDCE4-2105-4594-8B63-9214EA1A7EDA},2024-06-21 00:00:00,EDITOR02,2024-06-27 21:34:17,bruno.blanco,2024-11-27 17:19:16,pantanal_sul,2,,centro,prevfogo,,,"057° 36' 55.17"" W","18° 59' 4.53"" S",,Pantanal,Centro-oeste,MS,Corumbá
25,,01010000A0110F000068226CDCC55A58C1B00C71D43D7240C10000000000000000,MS008 - Formigueiro,extinto,2024-06-16 00:00:00,2024-06-30 00:00:00,pantanal,MS,Corumbá,part,{0B583B23-75A9-41C6-A371-1AF806B03BB6},,EDITOR02,2024-06-27 21:33:33,pedro.pires,2024-10-07 18:22:08,pantanal_sul,2,privado,centro,prevfogo,Fazenda do Cambará,,"057° 21' 7.59"" W","19° 00' 21.64"" S",,Pantanal,Centro-oeste,MS,Corumbá
130498,,01010000A0110F000032772D55BC5F56C1805BB13F19E107C10000000000000000,Incêndio Resex Verde Para Sempre,extinto,2024-11-05 00:00:00,2024-12-27 00:00:00,,,,,{B3692D37-0274-4BE5-AB06-C83AB62156DB},2024-11-05 00:00:00,leticia.couto,2024-11-11 19:16:14,leticia.couto,2025-01-23 14:37:25,brasil,2,,,icmbio,,,-1.7570013407416818,-52.68800000000001,AM_Legal,Amazônia,Norte,PA,Porto de Moz
6094,,01010000A0110F0000AC1C5AE85AE25DC1C054C168185C2CC10000000000000000,AC037_Ramal_da_Consulta_02,extinto,2024-08-26 00:00:00,2024-09-11 00:00:00,amazoni,AC,Feijó,part,{44CACDFD-11B4-423D-9B70-CDFFBA76026C},2024-08-26 00:00:00,luiz.guilherme.gomes,2024-08-27 17:16:43,bruno.blanco,2024-10-25 13:11:50,brasil,1,privado,norte,prevfogo,Colônia São Brito,,"070° 22' 25.29"" W","08° 19' 6.94"" S",AM_Legal,Amazônia,Norte,AC,Feijó
3297,,01010000A0110F00009E3C2C2058DF5DC120A7E868EB552CC10000000000000000,AC031,extinto,2024-08-23 03:00:00,2024-08-24 00:00:00,amazoni,AC,Feijó,,{1CF6CE6A-AE73-4972-92EE-C9D840121CC7},2024-08-23 03:00:00,pedro.pires,2024-08-24 19:54:29,bruno.blanco,2024-10-25 12:55:56,brasil,1,,,prevfogo,,Sem Domínio,"070° 20' 45.59"" W","08° 18' 41.64"" S",AM_Legal,Amazônia,Norte,AC,Feijó
8493,,01010000A0110F0000F853E3CD66E15DC180E4F23FD56B2CC10000000000000000,AC041_Bom_Futuro,extinto,2024-07-22 00:00:00,2024-08-16 00:00:00,amazoni,AC,Feijó,part,{38FB5B7A-199E-46EE-846B-34C121168670},2024-07-22 00:00:00,luiz.guilherme.gomes,2024-08-28 14:24:05,bruno.blanco,2024-10-25 13:14:25,brasil,1,privado,norte,prevfogo,Colônia Bom Futuro,,"043° 45' 8.71"" W","20° 01' 10.11"" S",AM_Legal,Amazônia,Norte,AC,Feijó
14493,,01010000A0110F0000726891F943D35DC1E0E2365A818E2CC10000000000000000,AC049_Ramal_da_viuva,extinto,2024-08-29 00:00:00,2024-10-25 00:00:00,amazoni,AC,Feijó,part,{2D31255A-FC37-46B9-B5B5-F128B3CE75EB},2024-08-30 00:00:00,dmitri.lechner,2024-08-31 19:45:50,bruno.blanco,2024-10-25 13:18:43,brasil,1,privado,norte,prevfogo,Ramal da viúva,Fazenda Palmeras,"070° 14' 5.59"" W","08° 22' 33.4"" S",AM_Legal,Amazônia,Norte,AC,Feijó
2899,,01010000A0110F000062105875574854C1A0081BBE225A24C10000000000000000,TO115,extinto,2024-08-19 03:00:00,2024-10-05 00:00:00,cerrado,TO,São Bento do Tocantins,federal,{3A68039F-3CB9-4767-95AC-2DB257891A89},,pedro.pires,2024-08-24 18:20:26,quaresma,2024-10-29 20:30:16,brasil,1,ti,norte,prevfogo,TI Apinayé,,"047° 45' 46.96"" W","05° 58' 47.84"" S",AM_Legal,Cerrado,Norte,TO,São Bento do Tocantins
2903,,01010000A0110F0000825149C5FC6E54C1A0559F0B481930C10000000000000000,TO118,extinto,2024-08-20 03:00:00,2024-10-05 00:00:00,cerrado,TO,Tocantínia,federal,{E3AC9E83-6F0B-4DD7-A58B-0665A4867F7D},,pedro.pires,2024-08-24 18:33:34,quaresma,2024-10-29 20:30:16,brasil,1,ti,norte,prevfogo,TI Xerente,,"048° 07' 6.73"" W","09° 26' 5.02"" S",AM_Legal,Cerrado,Norte,TO,Pedro Afonso
130501,,01010000A0110F00003E0AD7D36C9351C18048BF7DA93718C10000000000000000,Incêndio APA Serra da Ibiapaba,extinto,2024-10-25 00:00:00,2024-11-01 00:00:00,,,,,{7D24BDE1-A77F-4131-92F8-661C14FB531F},2024-10-29 00:00:00,leticia.couto,2024-11-11 20:31:55,leticia.couto,2024-11-11 20:31:55,brasil,1,,,icmbio,,,-3.562024016084226,-41.38908000000001,,Caatinga,Nordeste,PI,Cocal dos Alves
130497,,01010000A0110F0000464772195C3D56C1807346943CD005C10000000000000000,Incêndio Resex Verde Para Sempre,extinto,2024-11-02 00:00:00,2024-12-27 00:00:00,,,,,{909E5B53-3531-48EE-9D3D-CF6BB541C467},2024-11-02 00:00:00,leticia.couto,2024-11-11 19:12:28,leticia.couto,2025-01-23 14:40:56,brasil,2,,,icmbio,,,-1.6050396742205113,-52.37178463558197,AM_Legal,Amazônia,Norte,PA,Porto de Moz
130495,,01010000A0110F0000E04F8D3F7F5E56C180A60A46E73107C10000000000000000,Incêndio Resex Verde Para Sempre,extinto,2024-10-20 00:00:00,2024-12-27 00:00:00,,,,,{E20D183C-0215-45FA-816E-C4790143659D},2024-10-20 00:00:00,leticia.couto,2024-11-11 19:02:32,leticia.couto,2025-01-29 17:31:46,brasil,2,,,icmbio,,,-1.7066625736353034,-52.67660632638934,AM_Legal,Amazônia,Norte,PA,Porto de Moz
